"Data";"Ocorrência";"Freqüência";"Tensão R";"Corrente R";"Fat,Pot, R";"Tensão S";"Corrente S";"Fat,Pot, S";"Tensão T";"Corrente T";"Fat,Pot T"
"07/07/2019 11:58:00";"01";"59,8";"222,12";"11,77";"0,95";"219,28";"1,47";"0,09";"219,96";"4,02";"0,89"
"07/07/2019 11:58:10";"01";"59,8";"221,95";"17,37";"1";"219,28";"5,62";"0,84";"219,75";"19,05";"-0,97"
"07/07/2019 11:58:20";"01";"59,8";"222,03";"17,02";"0,94";"219,32";"1,5";"0,09";"220,14";"1,57";"0,43"
"07/07/2019 11:58:30";"01";"59,8";"222";"18,8";"1";"219,35";"5,92";"0,15";"220";"12,15";"0,47"
"07/07/2019 11:58:40";"01";"60";"222";"22,65";"1";"219,32";"1,52";"0,15";"220,2";"1,57";"0,45"
"07/07/2019 11:58:50";"01";"60";"221,92";"25,3";"1";"219,37";"2,97";"0,15";"220,12";"12,22";"0,45"
"07/07/2019 11:59:00";"01";"60";"221,96";"22,55";"1";"219,23";"1,52";"0,15";"220,2";"1,57";"0,47"
"07/07/2019 11:59:10";"01";"59,8";"222,17";"19,67";"1";"219,03";"18,57";"1";"219,92";"10,72";"1"
"07/07/2019 11:59:21";"01";"59,8";"222,03";"22,6";"1";"219,28";"1,5";"0,15";"220,17";"1,57";"0,47"
"07/07/2019 11:59:31";"01";"60";"222,25";"20,32";"1";"219,1";"28,52";"1";"219,67";"21";"1"
"07/07/2019 11:59:41";"01";"60";"222,17";"22,77";"1";"218,98";"18,17";"1";"220";"1,6";"0,48"
"07/07/2019 11:59:50";"01";"60";"222";"38,42";"1";"218,81";"29,12";"1";"219,98";"9,8";"0,5"
"07/07/2019 12:00:00";"01";"59,8";"222";"37,65";"1";"218,75";"22,6";"0,16";"220,17";"1,57";"0,5"
"07/07/2019 12:00:10";"01";"60";"221,85";"41,02";"1";"218,96";"24,92";"1";"219,92";"23,7";"1"
"07/07/2019 12:00:20";"01";"59,8";"222,09";"29,6";"1";"218,82";"21,57";"0,15";"220,07";"1,57";"0,47"
"07/07/2019 12:00:30";"01";"59,8";"221,85";"34,02";"1";"219";"17,35";"1";"219,85";"20,87";"1"
"07/07/2019 12:00:40";"01";"59,8";"222,25";"22,67";"1";"218,92";"20,57";"0,15";"219,95";"3,02";"0,47"
"07/07/2019 12:00:50";"01";"59,8";"222,17";"21,17";"1";"218,98";"25,97";"1";"219,64";"19,22";"1"
"07/07/2019 12:01:00";"01";"59,8";"222,31";"17,2";"0,95";"218,92";"21,27";"0,09";"219,92";"5,4";"0,44"
"07/07/2019 12:01:10";"01";"60";"222,12";"18,82";"1";"219,28";"18,5";"1";"219,67";"25,8";"1"
"07/07/2019 12:01:20";"01";"60";"222,09";"22,57";"1";"219,12";"10";"0,15";"220,12";"3,87";"0,49"
"07/07/2019 12:01:30";"01";"60";"222";"28,6";"1";"219,1";"21,95";"1";"219,84";"25,9";"1"
"07/07/2019 12:01:40";"01";"60";"222,25";"22,65";"1";"219,03";"19,8";"0,15";"220,1";"5,95";"0,48"
"07/07/2019 12:01:50";"01";"60";"222,03";"34,07";"1";"218,98";"20,65";"1";"220,07";"13,22";"1"
"07/07/2019 12:02:00";"01";"59,8";"222,21";"31,7";"1";"218,81";"30,1";"1";"220,07";"7,32";"0,47"
"07/07/2019 12:02:10";"01";"60";"222,03";"28,2";"1";"219,07";"19,1";"1";"219,89";"16,57";"1"
"07/07/2019 12:02:20";"01";"60";"222,28";"22,72";"1";"218,78";"29,97";"1";"219,96";"5,92";"0,46"
"07/07/2019 12:02:30";"01";"59,8";"221,92";"26,65";"1";"219,1";"20,3";"1";"219,73";"25,62";"1"
"07/07/2019 12:02:40";"01";"60";"222,39";"15,7";"1";"218,75";"30,25";"1";"219,75";"7,85";"0,44"
"07/07/2019 12:02:50";"01";"59,8";"222,28";"24,92";"1";"218,95";"30,42";"1";"219,64";"24,57";"1"
"07/07/2019 12:03:00";"01";"59,8";"222,45";"27,05";"1";"218,64";"42,47";"1";"219,85";"10,5";"0,46"
"07/07/2019 12:03:10";"01";"60";"222,17";"27,22";"1";"219";"30,7";"1";"219,82";"23,67";"1"
"07/07/2019 12:03:20";"01";"59,8";"222,48";"5,97";"0,94";"219";"30,67";"0,11";"219,64";"14,37";"1"
"07/07/2019 12:03:30";"01";"60";"222,21";"11,67";"1";"219,28";"18,02";"1";"219,7";"24,85";"1"
"07/07/2019 12:03:40";"01";"59,8";"222,5";"2,95";"0,94";"219";"24,5";"0,11";"219,6";"11,57";"0,94"
"07/07/2019 12:03:50";"01";"59,8";"222,2";"17,87";"1";"219,14";"17,02";"1";"219,75";"17,25";"1"
"07/07/2019 12:04:00";"01";"59,8";"222,17";"9,27";"0,94";"219,28";"8,3";"0,11";"219,81";"11,92";"1"
"07/07/2019 12:04:10";"01";"60";"222,28";"16";"1";"219,03";"25,8";"1";"219,78";"15,5";"1"
"07/07/2019 12:04:20";"01";"59,8";"222,31";"5,55";"0,97";"219,14";"15,85";"1";"219,75";"11,52";"1"
"07/07/2019 12:04:30";"01";"59,3";"222,46";"6,42";"1";"218,92";"32,52";"1";"219,57";"17,25";"1"
"07/07/2019 12:04:40";"01";"59,8";"222,39";"2,6";"0,94";"219,17";"16,9";"0,11";"219,75";"11,5";"1"
"07/07/2019 12:04:50";"01";"59,8";"222,06";"8,15";"1";"219,32";"9,75";"1";"219,64";"22,32";"1"
"07/07/2019 12:05:00";"01";"59,8";"222,12";"2,75";"0,94";"219,31";"1,4";"0,11";"219,73";"11,7";"1"
"07/07/2019 12:05:10";"01";"59,8";"222,03";"19,52";"1";"219,14";"15,6";"1";"219,75";"20,67";"1"
"07/07/2019 12:05:20";"01";"59,8";"222,03";"14,45";"0,83";"219,35";"1,5";"0,13";"219,96";"11,5";"1"
"07/07/2019 12:05:30";"01";"60";"221,98";"17,95";"1";"219,39";"11,87";"0,15";"219,7";"28,07";"1"
"07/07/2019 12:05:40";"01";"59,8";"222";"9,92";"0,94";"219,42";"1,47";"0,11";"219,78";"14,65";"1"
"07/07/2019 12:05:50";"01";"59,8";"221,96";"11,4";"1";"219,53";"3,45";"0,7";"219,57";"30,45";"1"
"07/07/2019 12:06:00";"01";"59,8";"222,17";"2,55";"0,93";"219,42";"1,42";"0,11";"219,7";"13,5";"1"
"07/07/2019 12:06:10";"01";"59,8";"221,92";"15,52";"0,98";"219,35";"8,05";"0,13";"219,62";"28,67";"1"
"07/07/2019 12:06:20";"01";"59,8";"222,14";"2,55";"0,95";"219,42";"1,42";"0,11";"219,78";"12,92";"1"
"07/07/2019 12:06:30";"01";"59,8";"222";"7";"-0,97";"219,37";"2,27";"-0,99";"219,67";"21,72";"-0,99"
"07/07/2019 12:06:40";"01";"60";"222,12";"2,72";"0,94";"219,25";"1,45";"0,12";"219,73";"11,62";"1"
"07/07/2019 12:06:50";"01";"60";"221,92";"18,3";"1";"219,25";"11,6";"1";"219,64";"29,65";"1"
"07/07/2019 12:07:00";"01";"59,8";"222,2";"7,22";"0,93";"219,21";"9,55";"0,11";"219,78";"14,45";"1"
"07/07/2019 12:07:10";"01";"60";"222";"17,55";"1";"219,21";"10,85";"1";"219,82";"20,9";"1"
"07/07/2019 12:07:20";"01";"60";"222,07";"4,6";"0,94";"219,32";"3,77";"0,11";"219,82";"11,45";"1"
"07/07/2019 12:07:31";"01";"59,8";"222";"10,5";"1";"219,39";"5,85";"1";"219,71";"26,42";"1"
"07/07/2019 12:07:40";"01";"59,8";"222,2";"2,55";"0,94";"219,35";"1,42";"0,11";"219,89";"11,45";"1"
"07/07/2019 12:07:51";"01";"60";"221,98";"11,92";"1";"219,32";"1,5";"0,83";"219,92";"16,35";"1"
"07/07/2019 12:08:01";"01";"60";"222,17";"2,67";"0,94";"219,42";"1,17";"0,11";"219,85";"11,6";"1"
"07/07/2019 12:08:10";"01";"60";"222,12";"10,65";"1";"219,28";"11,45";"1";"219,78";"19,4";"1"
"07/07/2019 12:08:20";"01";"59,8";"222,28";"2,62";"1";"219,17";"15,87";"1";"219,75";"11,47";"1"
"07/07/2019 12:08:30";"01";"60";"222,17";"14,7";"1";"219,09";"17,17";"1";"219,92";"11,6";"1"
"07/07/2019 12:08:40";"01";"60";"222,25";"4,8";"0,94";"219,28";"9,35";"0,11";"219,87";"11,45";"1"
"07/07/2019 12:08:50";"01";"60";"221,96";"15,45";"1";"219,39";"5,1";"0,15";"220,03";"18,72";"1"
"07/07/2019 12:09:00";"01";"60";"222,12";"5,9";"0,94";"219,45";"1,47";"0,11";"220,03";"12,6";"1"
"07/07/2019 12:09:10";"01";"60";"222,03";"12,55";"1";"219,35";"1,57";"0,63";"219,95";"18,17";"1"
"07/07/2019 12:09:20";"01";"59,8";"222,25";"2,92";"0,95";"219,35";"0,72";"0,09";"219,95";"12,65";"0,92"
"07/07/2019 12:09:30";"01";"60";"222,17";"7,37";"0,95";"219,23";"10,05";"1";"219,75";"19,72";"1"
"07/07/2019 12:09:40";"01";"59,8";"222,42";"2,6";"0,97";"219,12";"15,85";"1";"219,71";"14,42";"1"
"07/07/2019 12:09:50";"01";"60";"222,35";"8,87";"1";"219,12";"16";"1";"219,78";"16,65";"1"
"07/07/2019 12:10:00";"01";"59,8";"222,46";"2,92";"0,97";"219,21";"15,8";"1";"219,85";"11,77";"1"
"07/07/2019 12:10:10";"01";"60";"221,98";"16,7";"1";"219,28";"9,4";"1";"219,92";"21,57";"1"
"07/07/2019 12:10:20";"01";"60";"222";"17,32";"1";"219,35";"1,5";"0,15";"220,09";"12,77";"1"
"07/07/2019 12:10:30";"01";"60";"221,92";"20,3";"1";"219,25";"2,6";"0,76";"220,07";"11,12";"1"
"07/07/2019 12:10:40";"01";"60";"222,2";"3,82";"0,94";"219,42";"1,27";"0,09";"220";"8,17";"0,43"
"07/07/2019 12:10:50";"01";"58,8";"222,17";"15,52";"0,98";"219,35";"10,15";"1";"220,03";"12,95";"1"
"07/07/2019 12:11:00";"01";"60";"222,32";"2,55";"0,94";"219,39";"9,35";"0,09";"219,95";"9,72";"0,71"
"07/07/2019 12:11:10";"01";"60";"222,17";"8,67";"0,94";"219,5";"4,07";"0,11";"220,07";"13,32";"1"
"07/07/2019 12:11:20";"01";"60";"222,14";"2,52";"0,94";"219,5";"1,42";"0,09";"220";"8,6";"0,42"
"07/07/2019 12:11:30";"01";"60";"222";"5,75";"1";"219,42";"1,47";"0,64";"219,71";"17,32";"1"
"07/07/2019 12:11:40";"01";"60";"222,17";"2,6";"0,94";"219,35";"1,27";"0,09";"219,85";"9,32";"0,43"
"07/07/2019 12:11:50";"01";"60";"222,09";"8,02";"0,97";"219,39";"10,15";"1";"219,78";"19,77";"1"
"07/07/2019 12:12:00";"01";"59,8";"222,23";"2,52";"0,94";"219,35";"4,55";"0,09";"219,78";"9,65";"0,43"
"07/07/2019 12:12:10";"01";"59,8";"222,14";"8,37";"0,98";"219,35";"10,97";"1";"219,67";"21,82";"1"
"07/07/2019 12:12:20";"01";"60";"222,21";"2,57";"0,94";"219,32";"2,2";"0,09";"219,85";"6,4";"0,43"
"07/07/2019 12:12:30";"01";"60";"222";"18,85";"1";"219,39";"6,4";"0,15";"220";"15,7";"1"
"07/07/2019 12:12:40";"01";"60";"221,96";"17,3";"1";"219,25";"1,52";"0,13";"220,09";"5,77";"0,46"
"07/07/2019 12:12:50";"01";"60";"221,95";"16,92";"1";"219,25";"7,22";"0,36";"219,75";"20,7";"1"
"07/07/2019 12:13:00";"01";"59,8";"222,21";"5,9";"0,95";"219,23";"1,12";"0,09";"219,89";"3,9";"0,41"
"07/07/2019 12:13:10";"01";"60";"222,23";"11";"0,95";"219,45";"13,55";"1";"219,73";"23,5";"1"
"07/07/2019 12:13:20";"01";"60";"222,53";"2,55";"1";"219,17";"15,82";"1";"219,78";"5,95";"0,43"
"07/07/2019 12:13:30";"01";"59,8";"222,37";"9,95";"0,97";"219,09";"21,55";"1";"219,59";"17,9";"1"
"07/07/2019 12:13:40";"01";"59,8";"222,57";"2,55";"1";"219,06";"15,82";"1";"219,71";"4,85";"0,43"
"07/07/2019 12:13:50";"01";"60";"222,39";"6,82";"0,98";"219,39";"12,35";"1";"219,64";"21,62";"1"
"07/07/2019 12:14:00";"01";"59,8";"222,39";"2,72";"0,94";"219,42";"1,4";"0,11";"220,07";"2";"0,43"
"07/07/2019 12:14:10";"01";"60";"222,17";"14,37";"1";"219,42";"5,9";"0,91";"220,03";"14,15";"1"
"07/07/2019 12:14:20";"01";"60";"222,09";"17,45";"1";"219,21";"1,47";"0,13";"220,14";"2";"0,45"
"07/07/2019 12:14:30";"01";"59,8";"222,21";"17";"1";"219,09";"15,02";"1";"219,84";"15,17";"0,74"
"07/07/2019 12:14:40";"01";"60";"222,39";"9,97";"0,94";"219,06";"9,6";"0,09";"219,92";"1,57";"0,43"
"07/07/2019 12:14:50";"01";"59,8";"222,14";"16,5";"1";"219,28";"7,92";"0,13";"219,78";"19,12";"0,78"
"07/07/2019 12:15:00";"01";"59,8";"222,39";"2,5";"0,95";"219,28";"1,45";"0,09";"219,95";"1,57";"0,43"
"07/07/2019 12:15:10";"01";"59,8";"222,32";"7,45";"0,95";"219,25";"5,85";"0,21";"219,84";"11,92";"0,51"
"07/07/2019 12:15:20";"01";"59,8";"222,39";"2,5";"0,94";"219,12";"1,45";"0,09";"219,92";"1,57";"0,42"
"07/07/2019 12:15:30";"01";"59,8";"222,25";"8,82";"-0,99";"219,14";"8,72";"-0,98";"219,71";"17,42";"-0,99"
"07/07/2019 12:15:40";"01";"59,8";"222,35";"2,92";"0,95";"219,25";"0,85";"0,09";"220,03";"1,67";"0,42"
"07/07/2019 12:15:50";"01";"60";"222,09";"21,3";"1";"219,1";"16,47";"1";"219,87";"20,32";"1"
"07/07/2019 12:16:00";"01";"60";"222,46";"3,6";"1";"219,14";"15,9";"1";"219,75";"12,95";"0,43"
"07/07/2019 12:16:11";"01";"60";"222,14";"23,32";"1";"219,09";"16,97";"1";"219,92";"19,47";"1"
"07/07/2019 12:16:21";"01";"60";"222,53";"3,22";"1";"219,03";"15,8";"1";"219,87";"5,05";"0,43"
"07/07/2019 12:16:30";"01";"60";"222,31";"21,9";"1";"219";"21,9";"1";"219,98";"14,95";"0,47"
"07/07/2019 12:16:40";"01";"60";"222,45";"9";"0,95";"219,12";"8,6";"0,09";"220,09";"1,57";"0,42"
"07/07/2019 12:16:50";"01";"60";"222,28";"16,72";"1";"219,14";"13,12";"0,15";"220";"12,25";"0,47"
"07/07/2019 12:17:00";"01";"60";"222,35";"4,32";"0,94";"219,34";"1,25";"0,09";"220,06";"1,75";"0,43"
"07/07/2019 12:17:10";"01";"60";"222,42";"13,7";"1";"219";"25";"1";"219,85";"13,15";"0,64"
"07/07/2019 12:17:20";"01";"60";"222,57";"8,32";"0,97";"218,95";"22,45";"1";"219,98";"1,72";"0,43"
"07/07/2019 12:17:30";"01";"60";"222,35";"21,32";"1";"219,07";"24,22";"1";"219,95";"16,87";"1"
"07/07/2019 12:17:40";"01";"60";"222,25";"25,62";"1";"219";"15,92";"0,13";"220,21";"2,3";"0,47"
"07/07/2019 12:17:50";"01";"60";"222,1";"25,95";"1";"219,2";"14,95";"1";"220,12";"15,72";"1"
"07/07/2019 12:18:00";"01";"60";"222,17";"28,6";"1";"218,75";"22,35";"0,11";"220,14";"3,02";"0,45"
"07/07/2019 12:18:10";"01";"59,8";"222,28";"19,05";"1";"219,14";"14,97";"1";"219,98";"16,42";"1"
"07/07/2019 12:18:20";"01";"60";"222,32";"16,77";"0,94";"219,17";"7,97";"0,09";"220,14";"4,6";"0,43"
"07/07/2019 12:18:30";"01";"60";"222,42";"19,2";"1";"219,06";"23,15";"1";"220,03";"9,22";"0,5"
"07/07/2019 12:18:40";"01";"60";"222,48";"17,3";"0,94";"218,85";"24,45";"0,11";"220,12";"1,75";"0,43"
"07/07/2019 12:18:50";"01";"60";"222,34";"22,37";"1";"219";"20,17";"1";"220,2";"8,22";"0,5"
"07/07/2019 12:19:00";"01";"60";"222,03";"37,77";"1";"218,87";"16,92";"0,16";"220,46";"1,55";"0,5"
"07/07/2019 12:19:10";"01";"60";"221,98";"29,25";"1";"219,25";"8,97";"0,74";"220,28";"13,85";"0,88"
"07/07/2019 12:19:20";"01";"59,8";"222,12";"18,97";"0,94";"219,25";"1,27";"0,09";"220,37";"1,62";"0,43"
"07/07/2019 12:19:30";"01";"60";"222,32";"17,97";"1";"219,03";"23,75";"1";"220";"10,95";"0,5"
"07/07/2019 12:19:40";"01";"60";"222,57";"23,12";"1";"218,64";"39,67";"1";"220";"1,7";"0,49"
"07/07/2019 12:19:50";"01";"60";"222,39";"20,27";"1";"218,96";"31,6";"1";"219,92";"18,47";"1"
"07/07/2019 12:20:00";"01";"60";"222,53";"22,95";"1";"218,59";"40,65";"1";"220,1";"2,32";"0,49"
"07/07/2019 12:20:10";"01";"60";"222,21";"20,55";"1";"219,14";"20,82";"1";"220,03";"16,05";"0,96"
"07/07/2019 12:20:20";"01";"59,8";"222,31";"22,7";"1";"218,84";"22,5";"0,15";"220,14";"1,62";"0,47"
"07/07/2019 12:20:30";"01";"60";"221,98";"31,62";"1";"219";"17,97";"1";"219,98";"19,22";"1"
"07/07/2019 12:20:40";"01";"60";"222,31";"23,37";"1";"218,87";"20,62";"0,11";"220,14";"1,7";"0,44"
"07/07/2019 12:20:50";"01";"60";"222,31";"20,17";"1";"218,95";"26,4";"1";"219,96";"16,02";"1"
"07/07/2019 12:21:00";"01";"60";"222,42";"22,77";"1";"218,81";"28,77";"1";"220,23";"1,6";"0,49"
"07/07/2019 12:21:10";"01";"59,8";"222,14";"30,4";"1";"218,87";"28,22";"1";"220,17";"12,32";"0,93"
"07/07/2019 12:21:20";"01";"60";"222,28";"22,55";"1";"218,98";"14,12";"0,15";"220,25";"1,57";"0,47"
"07/07/2019 12:21:30";"01";"60";"222,12";"21,75";"1";"219,12";"16,05";"1";"220,1";"14,77";"1"
"07/07/2019 12:21:40";"01";"60";"221,96";"22,55";"1";"219,06";"4,85";"0,15";"220,28";"1,6";"0,47"
"07/07/2019 12:21:50";"01";"59,8";"221,92";"33,45";"1";"219";"12,05";"0,78";"220,28";"8";"0,5"
"07/07/2019 12:22:00";"01";"60";"222";"23,72";"1";"219,17";"1,52";"0,15";"220,39";"1,55";"0,47"
"07/07/2019 12:22:10";"01";"60";"222,07";"21,05";"1";"219,28";"7,85";"0,13";"220,17";"11,22";"0,47"
"07/07/2019 12:22:20";"01";"60";"222,28";"9,32";"0,94";"219,32";"1,47";"0,09";"220,17";"1,67";"0,43"
"07/07/2019 12:22:30";"01";"60";"222,06";"16,85";"1";"219,5";"3,75";"0,5";"220";"21,3";"1"
"07/07/2019 12:22:40";"01";"59,8";"221,92";"22,95";"1";"219,23";"1,47";"0,15";"220,21";"6,5";"0,47"
"07/07/2019 12:22:50";"01";"59,8";"222,14";"19,7";"1";"219,25";"18,1";"1";"219,87";"21,65";"1"
"07/07/2019 12:23:00";"01";"59,8";"222,25";"10,82";"0,97";"219,1";"15,82";"1";"219,84";"11,55";"0,43"
"07/07/2019 12:23:10";"01";"59,8";"221,95";"27,82";"1";"219,12";"15,85";"1";"219,92";"22,35";"1"
"07/07/2019 12:23:20";"01";"59,8";"222,14";"20,32";"0,94";"219,14";"11,5";"0,09";"220";"9,07";"0,43"
"07/07/2019 12:23:30";"01";"60";"222,1";"17,15";"1";"219,34";"8,05";"0,15";"219,98";"17,87";"0,47"
"07/07/2019 12:23:40";"01";"60";"222,06";"21,47";"1";"219,28";"1,5";"0,13";"220,32";"1,55";"0,47"
"07/07/2019 12:23:50";"01";"58,5";"222,14";"18,32";"1";"219,25";"8,75";"0,75";"220,17";"8,55";"0,88"
"07/07/2019 12:24:00";"01";"59,8";"222,34";"6,72";"0,94";"219,32";"1,45";"0,09";"220,14";"1,57";"0,41"
"07/07/2019 12:24:10";"01";"59,8";"222,1";"17,3";"1";"219,42";"1,67";"0,15";"220,07";"14,65";"0,93"
"07/07/2019 12:24:21";"01";"59,8";"222,25";"6,82";"0,94";"219,35";"1,47";"0,09";"220,09";"1,65";"0,43"
"07/07/2019 12:24:31";"01";"59,8";"222,07";"11,55";"-0,96";"219,53";"2,8";"0,85";"219,81";"21,75";"1"
"07/07/2019 12:24:40";"01";"59,8";"222,34";"2,8";"0,94";"219,37";"0,85";"0,09";"219,95";"2,17";"0,43"
"07/07/2019 12:24:51";"01";"60";"222,2";"18,62";"1";"219,21";"17,5";"1";"219,82";"19,97";"1"
"07/07/2019 12:25:00";"01";"59,8";"222,32";"11,5";"0,96";"219,25";"15,85";"1";"219,84";"15,77";"1"
"07/07/2019 12:25:10";"01";"59,8";"222,21";"17,37";"1";"219,37";"15,85";"1";"219,81";"24,1";"1"
"07/07/2019 12:25:20";"01";"60";"222,34";"10";"1";"219,28";"15,82";"1";"219,85";"14,55";"0,43"
"07/07/2019 12:25:30";"01";"59,8";"222,28";"9,9";"0,97";"219,25";"10,3";"1";"219,75";"17,57";"1"
"07/07/2019 12:25:40";"01";"59,8";"222,46";"2,52";"0,94";"219,28";"2,7";"0,09";"220,03";"3,47";"0,42"
"07/07/2019 12:25:50";"01";"60";"222,32";"7,2";"0,97";"219,5";"1,87";"0,38";"219,98";"15,85";"1"
"07/07/2019 12:26:00";"01";"60";"222,37";"2,5";"0,94";"219,45";"1,42";"0,09";"220,07";"4,7";"0,41"
"07/07/2019 12:26:10";"01";"59,8";"222,31";"6,62";"0,95";"219,5";"1,45";"0,11";"219,89";"15,05";"1"
"07/07/2019 12:26:20";"01";"60";"222,42";"3,27";"0,94";"219,42";"0,95";"0,09";"219,96";"6,87";"0,42"
"07/07/2019 12:26:30";"01";"60";"222,34";"6,35";"0,95";"219,5";"9,82";"1";"219,78";"24,4";"1"
"07/07/2019 12:26:40";"01";"60";"222,53";"2,57";"1";"219,34";"15,85";"1";"219,96";"7,12";"0,43"
"07/07/2019 12:26:50";"01";"60";"222,14";"17,75";"1";"219,32";"15,85";"1";"219,78";"24,77";"1"
"07/07/2019 12:27:00";"01";"59,8";"222,57";"3,17";"1";"219,23";"15,8";"1";"219,92";"5,92";"0,43"
"07/07/2019 12:27:10";"01";"59,8";"222,25";"17,02";"1";"219,28";"12,67";"1";"220";"13,37";"1"
"07/07/2019 12:27:20";"01";"60";"222,23";"4,27";"0,94";"219,39";"2,75";"0,11";"219,89";"11,65";"1"
"07/07/2019 12:27:30";"01";"60";"222,17";"11,07";"0,97";"219,5";"2,97";"0,73";"219,89";"19,45";"1"
"07/07/2019 12:27:40";"01";"59,8";"222,31";"2,55";"0,94";"219,5";"1,4";"0,09";"219,92";"9,55";"0,43"
"07/07/2019 12:27:50";"01";"59,8";"221,96";"17,27";"1";"219,45";"2,22";"0,15";"219,81";"24,05";"1"
"07/07/2019 12:28:00";"01";"59,8";"222";"17,27";"1";"219,39";"1,52";"0,15";"219,95";"16,65";"1"
"07/07/2019 12:28:10";"01";"59,8";"221,92";"23,15";"1";"219,37";"5";"0,37";"219,87";"24,92";"1"
"07/07/2019 12:28:20";"01";"60";"222,2";"9,05";"0,94";"219,5";"1,12";"0,11";"220";"13,77";"1"
"07/07/2019 12:28:30";"01";"60";"222,17";"12,3";"0,96";"219,53";"10,05";"1";"219,84";"26,02";"1"
"07/07/2019 12:28:40";"01";"60";"222,42";"2,6";"0,96";"219,39";"15,85";"1";"219,82";"14,27";"1"
"07/07/2019 12:28:50";"01";"60";"222,48";"3,55";"0,97";"219,35";"18,9";"1";"219,67";"20,12";"1"
"07/07/2019 12:29:00";"01";"60";"222,42";"2,55";"0,94";"219,45";"7,8";"0,11";"219,84";"11,47";"1"
"07/07/2019 12:29:10";"01";"60";"222,42";"5,7";"0,96";"219,6";"7,75";"0,65";"219,92";"17,07";"1"
"07/07/2019 12:29:20";"01";"60";"222,39";"3,07";"0,95";"219,64";"1,42";"0,11";"219,98";"12,05";"1"
"07/07/2019 12:29:30";"01";"60";"222,17";"16,37";"1";"219,48";"9,82";"0,57";"219,92";"20,15";"1"
"07/07/2019 12:29:40";"01";"59,8";"222,2";"17,32";"1";"219,46";"1,5";"0,15";"220,03";"11,52";"1"
"07/07/2019 12:29:50";"01";"59,8";"222,17";"17,37";"1";"219,28";"15,55";"1";"219,75";"25,57";"1"
"07/07/2019 12:30:00";"01";"60";"222,1";"15,07";"1";"219,37";"2,57";"0,13";"220,03";"11,47";"1"
"07/07/2019 12:30:10";"01";"60";"222";"14,67";"1";"219,45";"7,72";"0,17";"219,71";"27,87";"1"
"07/07/2019 12:30:20";"01";"60";"222,17";"3,87";"0,94";"219,46";"1,42";"0,12";"219,89";"14,82";"1"
"07/07/2019 12:30:30";"01";"60";"222,25";"9,1";"1";"219,2";"17,42";"1";"219,75";"19,12";"1"
"07/07/2019 12:30:40";"01";"60";"222,23";"2,9";"0,94";"219,34";"6,15";"0,12";"219,89";"10,87";"0,93"
"07/07/2019 12:30:50";"01";"60";"222,35";"7,12";"0,97";"219,28";"18,65";"1";"219,67";"23,57";"1"
"07/07/2019 12:31:00";"01";"59,8";"222,37";"2,55";"0,95";"219,53";"6,1";"0,12";"220,03";"11,45";"1"
"07/07/2019 12:31:10";"01";"60";"222,03";"14,3";"1";"219,59";"5,87";"0,68";"219,96";"23,12";"1"
"07/07/2019 12:31:20";"01";"60";"222,21";"2,52";"0,95";"219,45";"1,4";"0,12";"219,92";"11,42";"1"
"07/07/2019 12:31:30";"01";"59,8";"222,46";"9,3";"0,97";"219,28";"21,72";"1";"219,85";"15,95";"1"
"07/07/2019 12:31:40";"01";"59,8";"222,25";"2,52";"0,95";"219,5";"1,4";"0,12";"219,92";"11,42";"1"
"07/07/2019 12:31:50";"01";"59,8";"222,14";"9,4";"0,96";"219,37";"7,8";"0,61";"219,81";"17,55";"1"
"07/07/2019 12:32:00";"01";"60";"222,23";"2,8";"0,93";"219,57";"1,35";"0,11";"219,89";"11,7";"1"
"07/07/2019 12:32:10";"01";"60";"222,21";"5,82";"0,96";"219,64";"12,02";"1";"219,73";"28,12";"1"
"07/07/2019 12:32:20";"01";"59,8";"222,42";"2,57";"0,97";"219,34";"15,82";"1";"219,81";"12,15";"1"
"07/07/2019 12:32:30";"01";"60";"222,28";"14,02";"1";"219,28";"19,32";"1";"219,75";"20,82";"1"
"07/07/2019 12:32:40";"01";"60";"222,32";"4,4";"0,94";"219,45";"3,77";"0,09";"219,95";"8,87";"0,43"
"07/07/2019 12:32:50";"01";"60";"222,17";"7,57";"0,91";"219,71";"5,85";"0,14";"219,78";"25,82";"1"
"07/07/2019 12:33:00";"01";"59,5";"222,39";"2,52";"0,95";"219,6";"1,4";"0,11";"219,95";"10,77";"0,96"
"07/07/2019 12:33:10";"01";"60";"222,5";"9,47";"1";"219,5";"16,1";"1";"219,96";"14,35";"1"
"07/07/2019 12:33:20";"01";"60";"222,39";"2,9";"0,94";"219,59";"4,5";"0,11";"219,98";"11,82";"1"
"07/07/2019 12:33:30";"01";"60";"222,48";"10,37";"1";"219,53";"26";"1";"219,81";"25,02";"1"
"07/07/2019 12:33:40";"01";"60";"222,6";"2,6";"0,97";"219,31";"24,05";"1";"219,89";"11,2";"0,97"
"07/07/2019 12:33:50";"01";"60";"222,46";"17,72";"1";"219,14";"30,22";"1";"219,82";"19,7";"1"
"07/07/2019 12:34:00";"01";"60";"222,53";"3";"0,94";"219,35";"17,7";"0,68";"219,87";"11,5";"1"
"07/07/2019 12:34:10";"01";"60";"222,32";"18,07";"1";"219,34";"25,45";"1";"219,78";"26,32";"1"
"07/07/2019 12:34:20";"01";"60";"222,2";"13,25";"0,93";"219,53";"2,57";"0,12";"219,92";"14,97";"1"
